taibnet_code,kingdom,phylum,phylum_tw,class,class_tw,order,order_tw,family,family_tw,sciname,spname_tw
422563,Animalia,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Aristeidae,長鬚蝦科,Hepomadus glacialis ,冰冷肝刺蝦 
311162,Animalia,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Hippolytidae,藻蝦科,Heptacarpus futilirostris ,長足七腕蝦 
383117,Animalia,Chordata,脊索動物門,Chondrichthyes,軟骨魚綱,Hexanchiformes,六鰓鯊目,Hexanchidae,六鰓鯊科,Heptranchias perlo ,尖頭七鰓鯊.. 
203705,Plantae,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Malvales,錦葵目,Malvaceae,錦葵科,Heritiera littoralis ,銀葉樹 
380955,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Clupeiformes,鯡形目,Clupeidae,鯡科,Herklotsichthys punctatus ,斑點似青鱗魚.. 
380956,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Clupeiformes,鯡形目,Clupeidae,鯡科,Herklotsichthys quadrimaculatus ,四點似青鱗魚.. 
408730,Animalia,Arthropoda,節肢動物門,Ostracoda,介形蟲綱,Podocopida,速足介目,Hemicytheridae,半花介科,Hermanites cinnamonia ,桂皮海梅介 
408735,Animalia,Arthropoda,節肢動物門,Ostracoda,介形蟲綱,Podocopida,速足介目,Hemicytheridae,半花介科,Hermanites cupunata ,獎卷海梅介 
408731,Animalia,Arthropoda,節肢動物門,Ostracoda,介形蟲綱,Podocopida,速足介目,Hemicytheridae,半花介科,Hermanites dongchoua ,東周海梅介 
408734,Animalia,Arthropoda,節肢動物門,Ostracoda,介形蟲綱,Podocopida,速足介目,Hemicytheridae,半花介科,Hermanites florida ,花園海梅介 
408732,Animalia,Arthropoda,節肢動物門,Ostracoda,介形蟲綱,Podocopida,速足介目,Hemicytheridae,半花介科,Hermanites jenyihi ,仁義海梅介 
408736,Animalia,Arthropoda,節肢動物門,Ostracoda,介形蟲綱,Podocopida,速足介目,Hemicytheridae,半花介科,Hermanites laochuani ,老泉海梅介 
408733,Animalia,Arthropoda,節肢動物門,Ostracoda,介形蟲綱,Podocopida,速足介目,Hemicytheridae,半花介科,Hermanites penshih ,萍實海梅介 
408728,Animalia,Arthropoda,節肢動物門,Ostracoda,介形蟲綱,Podocopida,速足介目,Hemicytheridae,半花介科,Hermanites tosaensis ,土佐海梅介 
408729,Animalia,Arthropoda,節肢動物門,Ostracoda,介形蟲綱,Podocopida,速足介目,Hemicytheridae,半花介科,Hermanites yangmingi ,揚名海梅介 
144391,Fungi,Ascomycota,子囊菌門,Sordariomycetes,糞殼菌綱,Hypocreales,肉座菌目,"","",Hermatomyces tucumanensis ,圖庫曼異型格孢黴 
312752,Animalia,Arthropoda,節肢動物門,Maxillopoda,顎足綱,Siphonostomatoida,管口水蚤目,Caligidae,魚虱科,Hermilius pyriventris , 
313042,Animalia,Cnidaria,刺胞動物門,Hexacorallia,六放珊瑚綱,Scleractinia,石珊瑚目,Fungiidae,蕈珊瑚科,Herpolitha limax ,蛞蝓匐石珊瑚 
430823,Animalia,Annelida,環節動物門,Polychaeta,多毛綱,Phyllodocida,葉鬚蟲目,Hesionidae,海女蟲科,Hesione intertexta ,縱紋海女蟲 
381793,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Perciformes,鱸形目,Gobiidae,鰕虎科,Hetereleotris poecila ,雜色異塘鱧 
311470,Animalia,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Pandalidae,長額蝦科,Heterocarpus dorsalis , 
311472,Animalia,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Pandalidae,長額蝦科,Heterocarpus gibbosus ,駝背異腕蝦 
311473,Animalia,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Pandalidae,長額蝦科,Heterocarpus hayashi ,林氏異腕蝦 
311474,Animalia,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Pandalidae,長額蝦科,Heterocarpus laevigatus ,滑異腕蝦 
311475,Animalia,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Pandalidae,長額蝦科,Heterocarpus parvispina ,小刺異腕蝦 
311476,Animalia,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Pandalidae,長額蝦科,Heterocarpus sibogae ,東方異腕蝦 
311477,Animalia,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Pandalidae,長額蝦科,Heterocarpus tricarinatus ,三脊異腕蝦 
311478,Animalia,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Pandalidae,長額蝦科,Heterocarpus woodmasoni ,強刺異腕蝦 
313305,Animalia,Echinodermata,棘皮動物門,Echinoidea,海膽綱,Echinoida,海膽目,Echinometridae,長海膽科,Heterocentrotus mammillatus ,石筆海膽 
409562,Animalia,Arthropoda,節肢動物門,Ostracoda,介形蟲綱,Podocopida,速足介目,Trachyleheridae,粗面介科,Heteroconchella chyijenga ,奇正異形介 
409559,Animalia,Arthropoda,節肢動物門,Ostracoda,介形蟲綱,Podocopida,速足介目,Trachyleheridae,粗面介科,Heteroconchella euplectella ,大錘異形介 
409560,Animalia,Arthropoda,節肢動物門,Ostracoda,介形蟲綱,Podocopida,速足介目,Trachyleheridae,粗面介科,Heteroconchella gaohuanga ,膏肓異形介 
409561,Animalia,Arthropoda,節肢動物門,Ostracoda,介形蟲綱,Podocopida,速足介目,Trachyleheridae,粗面介科,Heteroconchella quadraquercita ,四四異形介 
428078,Animalia,Arthropoda,節肢動物門,Ostracoda,介形蟲綱,Podocopida,速足介目,Trachyleheridae,粗面介科,Heteroconchella reticulata ,網紋異形介 
380726,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Anguilliformes,鰻形目,Congridae,糯鰻科,Heteroconger hassi ,哈氏異糯鰻.. 
431685,Animalia,Cnidaria,刺胞動物門,Hexacorallia,六放珊瑚綱,Scleractinia,石珊瑚目,Caryophylliidae,葵珊瑚科,Heterocyathus aequicostatus ,等肋異杯珊瑚 
383114,Animalia,Chordata,脊索動物門,Chondrichthyes,軟骨魚綱,Heterodontiformes,虎鯊目,Heterodontidae,異齒鯊科,Heterodontus japonicus ,日本異齒鯊.. 
383115,Animalia,Chordata,脊索動物門,Chondrichthyes,軟骨魚綱,Heterodontiformes,虎鯊目,Heterodontidae,異齒鯊科,Heterodontus zebra ,斑紋異齒鯊.. 
313728,Animalia,Mollusca,軟體動物門,Bivalvia,雙殼綱,Veneroida,簾蛤目,Psammobiidae,紫雲蛤科,Heteroglypta contraria ,反異紋蛤 
124150,Protozoa,Sarcomastigophora,肉質鞭毛蟲門,Granuloreticulosea,果粒性網狀根足蟲綱,Foraminiferida,有孔蟲目,Heterolepidae,異鱗蟲科,Heterolepa praecincta , 
382775,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Pleuronectiformes,鰈形目,Soleidae,鰨科,Heteromycteris matsubarai ,松原氏鈎嘴鰨.. 
419458,Animalia,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Galatheidae,鎧甲蝦科,Heteronida barunae ,巴烏拉異刺鎧蝦 
311197,Animalia,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Leucosiidae,玉蟹科,Heteronucia laminata ,薄片異核果蟹 
433083,Animalia,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Pilumnidae,毛刺蟹科,Heteropanope glabra , 
383411,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Stomiiformes,巨口魚目,Stomiidae,巨口魚科,Heterophotus ophistoma ,蛇口異星杉魚.. 
402203,Animalia,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Pilumnidae,毛刺蟹科,Heteropilumnus ciliatus ,披髮異毛蟹 
433084,Animalia,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Pilumnidae,毛刺蟹科,Heteropilumnus decharmoyi , 
433085,Animalia,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Pilumnidae,毛刺蟹科,Heteropilumnus satriai , 
382411,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Perciformes,鱸形目,Priacanthidae,大眼鯛科,Heteropriacanthus cruentatus ,血斑異大眼鯛.. 
429635,Animalia,Cnidaria,刺胞動物門,Hexacorallia,六放珊瑚綱,Scleractinia,石珊瑚目,Dendrophylliidae,樹珊瑚科,Heteropsammia cochlea ,螺形歧異沙珊瑚 
310401,Animalia,Arthropoda,節肢動物門,Maxillopoda,顎足綱,Calanoida,哲水蚤目,Heterorhabdidae,異肢水蚤科,Heterorhabdus abyssalis ,深異肢水蚤 
310402,Animalia,Arthropoda,節肢動物門,Maxillopoda,顎足綱,Calanoida,哲水蚤目,Heterorhabdidae,異肢水蚤科,Heterorhabdus clausii ,克氏異肢水蚤 
310404,Animalia,Arthropoda,節肢動物門,Maxillopoda,顎足綱,Calanoida,哲水蚤目,Heterorhabdidae,異肢水蚤科,Heterorhabdus pacificus ,太平異肢水蚤 
310405,Animalia,Arthropoda,節肢動物門,Maxillopoda,顎足綱,Calanoida,哲水蚤目,Heterorhabdidae,異肢水蚤科,Heterorhabdus papilliger ,乳狀異肢水蚤 
310406,Animalia,Arthropoda,節肢動物門,Maxillopoda,顎足綱,Calanoida,哲水蚤目,Heterorhabdidae,異肢水蚤科,Heterorhabdus spinifrons ,刺額異肢水蚤 
310407,Animalia,Arthropoda,節肢動物門,Maxillopoda,顎足綱,Calanoida,哲水蚤目,Heterorhabdidae,異肢水蚤科,Heterorhabdus spinosus ,刺異肢水蚤 
317011,Animalia,Arthropoda,節肢動物門,Maxillopoda,顎足綱,Calanoida,哲水蚤目,Heterorhabdidae,異肢水蚤科,Heterorhabdus subspinifrons , 
124186,Protozoa,Sarcomastigophora,肉質鞭毛蟲門,Granuloreticulosea,果粒性網狀根足蟲綱,Foraminiferida,有孔蟲目,Nummulitidae,貨幣蟲科,Heterostegina suborbicularis , 
310409,Animalia,Arthropoda,節肢動物門,Maxillopoda,顎足綱,Calanoida,哲水蚤目,Heterorhabdidae,異肢水蚤科,Heterostylites longicornis ,長角異柱水蚤 
402076,Animalia,Arthropoda,節肢動物門,Maxillopoda,顎足綱,Calanoida,哲水蚤目,Heterorhabdidae,異肢水蚤科,Heterostylites longioperculis ,長蓋異柱水蚤 
314206,Animalia,Mollusca,軟體動物門,Cephalopoda,頭足綱,Sepiolida,耳烏賊目,Sepiolidae,耳烏賊科,Heteroteuthis (Stephanoteuthis) hawaiiensis ,夏威夷耳烏賊 
312841,Animalia,Cnidaria,刺胞動物門,Octocorallia,八放珊瑚綱,Alcyonacea,軟珊瑚目,Xeniidae,傘軟珊瑚科,Heteroxenia elisabethae ,異傘軟珊瑚 
317056,Animalia,Cnidaria,刺胞動物門,Octocorallia,八放珊瑚綱,Alcyonacea,軟珊瑚目,Xeniidae,傘軟珊瑚科,Heteroxenia medioensis , 
317057,Animalia,Cnidaria,刺胞動物門,Octocorallia,八放珊瑚綱,Alcyonacea,軟珊瑚目,Xeniidae,傘軟珊瑚科,Heteroxenia pinnata ,羽枝變異軟珊瑚 
314692,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Nudibranchia,裸鰓目,Hexabranchidae,六鰓海牛科,Hexabranchus sanguineus ,血紅六鰓海麒麟 
124415,Protozoa,Sarcomastigophora,肉質鞭毛蟲門,Heliozoa,真正太陽蟲綱,Polycystina,多囊蟲目,Actinomidae,眼蟲科,Hexacontium axotrias ,軸六槍蟲 
124416,Protozoa,Sarcomastigophora,肉質鞭毛蟲門,Heliozoa,真正太陽蟲綱,Polycystina,多囊蟲目,Actinomidae,眼蟲科,Hexalonche aristarchi ,芒六矛蟲 
383118,Animalia,Chordata,脊索動物門,Chondrichthyes,軟骨魚綱,Hexanchiformes,六鰓鯊目,Hexanchidae,六鰓鯊科,Hexanchus griseus ,灰六鰓鯊.. 
383119,Animalia,Chordata,脊索動物門,Chondrichthyes,軟骨魚綱,Hexanchiformes,六鰓鯊目,Hexanchidae,六鰓鯊科,Hexanchus nakamurai ,中村氏六鰓鯊.. 
433086,Animalia,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Hexapodidae,六足蟹科,Hexaplax saudade , 
383157,Animalia,Chordata,脊索動物門,Chondrichthyes,軟骨魚綱,Myliobatiformes,鱝目,Hexatrygonidae,六鰓魟科,Hexatrygon bickelli ,比氏六鰓魟.. 
402232,Animalia,Arthropoda,節肢動物門,Maxillopoda,顎足綱,Sessilia,無柄目,Chthamalidae,小藤壺科,Hexechamaesipho pilsbryi ,皮氏六板小藤壺 
416612,Animalia,Arthropoda,節肢動物門,Maxillopoda,顎足綱,Sessilia,無柄目,Pachylasmatidae,厚板藤壺科,Hexelasma velutinum ,絨六壁藤壺 
313963,Animalia,Mollusca,軟體動物門,Bivalvia,雙殼綱,Myoida,海螂目,Hiatellidae,潛泥蛤科,Hiatella orientalis ,東方縫棲蛤 
312858,Animalia,Cnidaria,刺胞動物門,Octocorallia,八放珊瑚綱,Alcyonacea,軟珊瑚目,Gorgoniidae,柳珊瑚科,Hicksonella princeps ,根葉希氏珊瑚 
380957,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Clupeiformes,鯡形目,Clupeidae,鯡科,Hilsa kelee ,花點鰣.. 
383412,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Lophiiformes,鮟鱇目,Himantolophidae,鞭冠鮟鱇科,Himantolophus melanolophus ,黑鞭冠鮟鱇.. 
421072,Animalia,Chordata,脊索動物門,Aves,鳥綱,Charadriiformes,鴴形目,Recurvirostridae,長腳鷸科,Himantopus himantopus ,高蹺鴴.. 
383151,Animalia,Chordata,脊索動物門,Chondrichthyes,軟骨魚綱,Myliobatiformes,鱝目,Dasyatidae,魟科,Himantura gerrardi ,齊氏窄尾魟.. 
383146,Animalia,Chordata,脊索動物門,Chondrichthyes,軟骨魚綱,Myliobatiformes,鱝目,Dasyatidae,魟科,Himantura microphthalma ,小眼窄尾魟.. 
383152,Animalia,Chordata,脊索動物門,Chondrichthyes,軟骨魚綱,Myliobatiformes,鱝目,Dasyatidae,魟科,Himantura uarnak ,花點窄尾魟.. 
395525,Animalia,Chordata,脊索動物門,Chondrichthyes,軟骨魚綱,Myliobatiformes,鱝目,Dasyatidae,魟科,Himantura undulata ,波緣窄尾魟.. 
383638,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Aulopiformes,仙女魚目,Aulopidae,仙女魚科,Hime damasi ,達氏姬魚.. 
380829,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Aulopiformes,仙女魚目,Aulopidae,仙女魚科,Hime formosanus ,臺灣姬魚.. 
380830,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Aulopiformes,仙女魚目,Aulopidae,仙女魚科,Hime japonica ,日本姬魚.. 
313272,Animalia,Echinodermata,棘皮動物門,Crinoidea,海百合綱,Comatulida,海羊齒目,Himerometridae,美羽枝科,Himerometra magnipinna ,巨翅美羽枝 
429369,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Mesogastropoda,中腹足目,Planaxidae,芝麻螺科,Hinea fasciata , 
314711,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Entomotaeniata,腸紐目,Pyramidellidae,塔螺科,Hinemoa indica ,白玉塔螺 
383625,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Myctophiformes,燈籠魚目,Myctophidae,燈籠魚科,Hintonia candens ,犬牙亨燈魚.. 
425062,Animalia,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Leucosiidae,玉蟹科,Hiplyra platycheir ,長螯拳蟹 
311157,Animalia,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Hippidae,蟬蟹科,Hippa adactyla ,側指蟬蟹 
311158,Animalia,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Hippidae,蟬蟹科,Hippa admirabilis ,神奇蟬蟹 
416645,Animalia,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Hippidae,蟬蟹科,Hippa marmorata ,大理石蟬蟹 
311159,Animalia,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Hippidae,蟬蟹科,Hippa ovalis ,橢圓蟬蟹 
311160,Animalia,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Hippidae,蟬蟹科,Hippa truncatifrons ,截額蟬蟹 
381114,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Gasterosteiformes,刺魚目,Syngnathidae,海龍科,Hippichthys cyanospilos ,藍點多環海龍.. 
381115,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Gasterosteiformes,刺魚目,Syngnathidae,海龍科,Hippichthys heptagonus ,前鰭多環海龍.. 
395318,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Gasterosteiformes,刺魚目,Syngnathidae,海龍科,Hippichthys penicillus ,筆狀多環海龍.. 
381116,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Gasterosteiformes,刺魚目,Syngnathidae,海龍科,Hippichthys spicifer ,帶紋多環海龍.. 
395319,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Gasterosteiformes,刺魚目,Syngnathidae,海龍科,Hippocampus bargibanti ,巴氏海馬.. 
395321,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Gasterosteiformes,刺魚目,Syngnathidae,海龍科,Hippocampus colemani ,克里蒙氏海馬.. 
381117,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Gasterosteiformes,刺魚目,Syngnathidae,海龍科,Hippocampus histrix ,刺海馬.. 
395320,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Gasterosteiformes,刺魚目,Syngnathidae,海龍科,Hippocampus kelloggi ,克氏海馬.. 
381118,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Gasterosteiformes,刺魚目,Syngnathidae,海龍科,Hippocampus kuda ,庫達海馬.. 
395446,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Gasterosteiformes,刺魚目,Syngnathidae,海龍科,Hippocampus pontohi ,彭氏海馬.. 
383413,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Gasterosteiformes,刺魚目,Syngnathidae,海龍科,Hippocampus sindonis ,花海馬.. 
381119,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Gasterosteiformes,刺魚目,Syngnathidae,海龍科,Hippocampus spinosissimus ,棘海馬.. 
381120,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Gasterosteiformes,刺魚目,Syngnathidae,海龍科,Hippocampus trimaculatus ,三斑海馬.. 
311163,Animalia,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Hippolytidae,藻蝦科,Hippolyte ventricosa ,褐藻蝦 
315316,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Mesogastropoda,中腹足目,Hipponicidae,頂蓋螺科,Hipponix foliacea ,環蓋螺 
403088,Animalia,Bryozoa,苔蘚動物門,Stenolaemata,窄唇綱,Cheilostomata,唇口目,Hippopodinidae,仿馬孔苔蟲科,Hippopodina feegeensis , 
313199,Animalia,Cnidaria,刺胞動物門,Hydrozoa,水螅蟲綱,Siphonophora,管水母目,Hippopodiidae,馬蹄水母科,Hippopodius hippopus ,馬蹄水母 
313836,Animalia,Mollusca,軟體動物門,Bivalvia,雙殼綱,Veneroida,簾蛤目,Tridacnidae,硨磲蛤科,Hippopus hippopus ,菱硨磲蛤 
382443,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Perciformes,鱸形目,Scaridae,鸚哥魚科,Hipposcarus longiceps ,長頭馬鸚哥魚.. 
403074,Animalia,Bryozoa,苔蘚動物門,Stenolaemata,窄唇綱,Cheilostomata,唇口目,Hippothoidae,敏胞苔蟲科,Hippothoa calciophilia , 
403075,Animalia,Bryozoa,苔蘚動物門,Stenolaemata,窄唇綱,Cheilostomata,唇口目,Hippothoidae,敏胞苔蟲科,Hippothoa flagellum , 
433087,Animalia,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Cryptochiridae,隱螯蟹科,Hiroia krempfi , 
409498,Animalia,Arthropoda,節肢動物門,Ostracoda,介形蟲綱,Podocopida,速足介目,Trachyleheridae,粗面介科,Hirsutocythere cathayensis ,契丹絨毛介 
409499,Animalia,Arthropoda,節肢動物門,Ostracoda,介形蟲綱,Podocopida,速足介目,Trachyleheridae,粗面介科,Hirsutocythere hanaii ,花井絨毛介 
416691,Animalia,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Dynomenidae,貝綿蟹科,Hirsutodynomene spinosa ,多刺毛貝綿蟹 
380881,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Beloniformes,鶴鱵目,Exocoetidae,飛魚科,Hirundichthys oxycephalus ,尖頭細身飛魚.. 
380882,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Beloniformes,鶴鱵目,Exocoetidae,飛魚科,Hirundichthys rondeletii ,隆氏細身飛魚.. 
380883,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Beloniformes,鶴鱵目,Exocoetidae,飛魚科,Hirundichthys speculiger ,尖鰭細身飛魚.. 
383414,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Anguilliformes,鰻形目,Synaphobranchidae,合鰓鰻科,Histiobranchus bathybius ,深海旗鰓鰻.. 
381145,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Lophiiformes,鮟鱇目,Antennariidae,躄魚科,Histiophryne cryptacanthus ,隱刺薄躄魚.. 
382229,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Perciformes,鱸形目,Pentacerotidae,五棘鯛科,Histiopterus typus ,帆鰭魚.. 
400985,Animalia,Mollusca,軟體動物門,Cephalopoda,頭足綱,Teuthida,魷目,Histioteuthidae,帆魷科,Histioteuthis hoylei ,霍氏帆魷 
400986,Animalia,Mollusca,軟體動物門,Cephalopoda,頭足綱,Teuthida,魷目,Histioteuthidae,帆魷科,Histioteuthis meleagroteuthis ,珠雞帆魷 
314222,Animalia,Mollusca,軟體動物門,Cephalopoda,頭足綱,Teuthida,魷目,Histioteuthidae,帆魷科,Histioteuthis miranda ,奇妙帆魷 
